Antecedent,Consequent,Support,Confidence,Lift,Antecedent_str,Consequent_str
"(np.int64(18), np.int64(43))","(np.int64(139),)",0.0121506360513085,0.403169014084507,2.5129146312351165,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'Pizza')"
"(np.int64(3), np.int64(83))","(np.int64(122),)",0.0118853383209306,0.4728232189973614,2.5108991272579666,"('Ethiopian', 'American (New)', 'Ethiopian', 'Grocery')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(18), np.int64(104))","(np.int64(4),)",0.0138485415257272,0.7185134205092911,2.5105010767488847,"('Ethiopian', 'American (New)', 'Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Italian')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(155))","(np.int64(18),)",0.0126281719659888,0.4337129840546697,2.502397116862803,"('Ethiopian', 'Burgers', 'Ethiopian', 'Seafood')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(43), np.int64(122))","(np.int64(139),)",0.0122832849164975,0.4013870827915041,2.501808020703028,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Mexican')","('Ethiopian', 'Pizza')"
"(np.int64(150), np.int64(152))","(np.int64(3),)",0.0107710878533434,0.5722339675828049,2.498349575152888,"('Ethiopian', 'Salad', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (New)')"
"(np.int64(67), np.int64(152))","(np.int64(122),)",0.0112486237680236,0.4698060941828255,2.494876868284071,"('Ethiopian', 'Fast Food', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Mexican')"
"(np.int64(139), np.int64(171))","(np.int64(122),)",0.0104659954634088,0.4696428571428571,2.494010007849293,"('Ethiopian', 'Pizza', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(83))","(np.int64(18),)",0.0137291575470571,0.4314297624010004,2.48922359544805,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Grocery')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(3), np.int64(40))","(np.int64(122),)",0.0145913751707854,0.4684838160136286,2.4878549899844624,"('Ethiopian', 'American (New)', 'Ethiopian', 'Chinese')","('Ethiopian', 'Mexican')"
"(np.int64(83), np.int64(104))","(np.int64(3),)",0.0100680488678419,0.5693923480870218,2.485943183253392,"('Ethiopian', 'Grocery', 'Ethiopian', 'Italian')","('Ethiopian', 'American (New)')"
"(np.int64(40), np.int64(139))","(np.int64(122),)",0.0124557284412431,0.4680957128614157,2.48579399165142,"('Ethiopian', 'Chinese', 'Ethiopian', 'Pizza')","('Ethiopian', 'Mexican')"
"(np.int64(24), np.int64(43))","(np.int64(122),)",0.011712894796185,0.4676906779661017,2.483643078319985,"('Ethiopian', 'Burgers', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'Mexican')"
"(np.int64(150), np.int64(155))","(np.int64(3),)",0.010439465690371,0.5686416184971098,2.4826655292547413,"('Ethiopian', 'Salad', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (New)')"
"(np.int64(43), np.int64(104))","(np.int64(122),)",0.0107180283072678,0.4673221515326778,2.481686040968864,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Italian')","('Ethiopian', 'Mexican')"
"(np.int64(43), np.int64(155))","(np.int64(122),)",0.0100282542082852,0.4672435105067985,2.4812684225539603,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Seafood')","('Ethiopian', 'Mexican')"
"(np.int64(43), np.int64(152))","(np.int64(122),)",0.0116863650231472,0.4661375661375662,2.475395371823944,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(150))","(np.int64(122),)",0.0124026688951676,0.465869456900847,2.473971593926751,"('Ethiopian', 'American (New)', 'Ethiopian', 'Salad')","('Ethiopian', 'Mexican')"
"(np.int64(67), np.int64(139))","(np.int64(122),)",0.0120577818456763,0.4625954198473282,2.4565850180354,"('Ethiopian', 'Fast Food', 'Ethiopian', 'Pizza')","('Ethiopian', 'Mexican')"
"(np.int64(104), np.int64(152))","(np.int64(18),)",0.0134108002706036,0.4255050505050505,2.4550397399681807,"('Ethiopian', 'Italian', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(3), np.int64(171))","(np.int64(18),)",0.013105707880669,0.425312096427034,2.453926451350437,"('Ethiopian', 'American (New)', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(122), np.int64(150))","(np.int64(18),)",0.0100945786408797,0.4246651785714286,2.4501939244576985,"('Ethiopian', 'Mexican', 'Ethiopian', 'Salad')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(24), np.int64(152))","(np.int64(122),)",0.0146842293764176,0.4599085999169089,2.442316823185124,"('Ethiopian', 'Burgers', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(67))","(np.int64(122),)",0.0128404101502911,0.459203036053131,2.438569968930501,"('Ethiopian', 'American (New)', 'Ethiopian', 'Fast Food')","('Ethiopian', 'Mexican')"
"(np.int64(24), np.int64(139))","(np.int64(122),)",0.016169896666534,0.4587881068874671,2.436366512674379,"('Ethiopian', 'Burgers', 'Ethiopian', 'Pizza')","('Ethiopian', 'Mexican')"
"(np.int64(24), np.int64(67))","(np.int64(122),)",0.0126812315120644,0.4585131894484412,2.4349065802303214,"('Ethiopian', 'Burgers', 'Ethiopian', 'Fast Food')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(7))","(np.int64(3),)",0.01069149853423,0.5570145127850725,2.4319020718902102,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Asian Fusion')","('Ethiopian', 'American (New)')"
"(np.int64(40), np.int64(152))","(np.int64(3),)",0.0126812315120644,0.5564610011641444,2.429485463297698,"('Ethiopian', 'Chinese', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (New)')"
"(np.int64(24), np.int64(104))","(np.int64(122),)",0.0133444758380092,0.4572727272727273,2.428319180819181,"('Ethiopian', 'Burgers', 'Ethiopian', 'Italian')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(174))","(np.int64(18),)",0.0104925252364466,0.4207446808510638,2.427573798815181,"('Ethiopian', 'American (New)', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(152), np.int64(155))","(np.int64(18),)",0.0126547017390266,0.4200792602377807,2.423734516420142,"('Ethiopian', 'Sandwiches', 'Ethiopian', 'Seafood')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(4), np.int64(43))","(np.int64(18),)",0.0172045578150078,0.4200129533678757,2.42335194516639,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(4), np.int64(83))","(np.int64(122),)",0.0144852560786342,0.4551896623593163,2.41725719049604,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Grocery')","('Ethiopian', 'Mexican')"
"(np.int64(18), np.int64(150))","(np.int64(3),)",0.011712894796185,0.5536050156739812,2.417016350067436,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Salad')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(24))","(np.int64(18),)",0.0180004510061416,0.4183107274969174,2.413530599556874,"('Ethiopian', 'American (New)', 'Ethiopian', 'Burgers')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(104), np.int64(171))","(np.int64(3),)",0.0116598352501094,0.5521356783919598,2.4106012849328007,"('Ethiopian', 'Italian', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (New)')"
"(np.int64(152), np.int64(171))","(np.int64(3),)",0.0114078024062504,0.5519897304236201,2.4099640822056783,"('Ethiopian', 'Sandwiches', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(170))","(np.int64(3),)",0.0109302664915701,0.5519089082384461,2.4096112159246963,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Specialty Food')","('Ethiopian', 'American (New)')"
"(np.int64(43), np.int64(139))","(np.int64(122),)",0.0122832849164975,0.4536991670749632,2.4093420053733623,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Pizza')","('Ethiopian', 'Mexican')"
"(np.int64(18), np.int64(104))","(np.int64(3),)",0.0192738801119556,0.5516324981017464,2.408404420825642,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Italian')","('Ethiopian', 'American (New)')"
"(np.int64(122), np.int64(152))","(np.int64(18),)",0.0159974531417883,0.41701244813278,2.406039907193165,"('Ethiopian', 'Mexican', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(18), np.int64(171))","(np.int64(122),)",0.0109037367185323,0.452892561983471,2.40505857778585,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(39))","(np.int64(122),)",0.012468993327762,0.4521404521404521,2.4010645439216867,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Chicken Wings')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(67))","(np.int64(18),)",0.0116333054770716,0.416034155597723,2.400395445281306,"('Ethiopian', 'American (New)', 'Ethiopian', 'Fast Food')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(139), np.int64(152))","(np.int64(18),)",0.0146046400573043,0.415158371040724,2.39534242443342,"('Ethiopian', 'Pizza', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(139), np.int64(150))","(np.int64(3),)",0.010943531378089,0.5485372340425532,2.3948906273681563,"('Ethiopian', 'Pizza', 'Ethiopian', 'Salad')","('Ethiopian', 'American (New)')"
"(np.int64(24), np.int64(122))","(np.int64(18),)",0.0161433668934962,0.4149335151721787,2.3940450718111923,"('Ethiopian', 'Burgers', 'Ethiopian', 'Mexican')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(18), np.int64(43))","(np.int64(122),)",0.0135832437953493,0.4507042253521127,2.3934375483671264,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'Mexican')"
"(np.int64(18), np.int64(152))","(np.int64(122),)",0.0159974531417883,0.4506726457399102,2.393269846745183,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Mexican')"
"(np.int64(139), np.int64(152))","(np.int64(122),)",0.0158382745035616,0.4502262443438914,2.390899259111929,"('Ethiopian', 'Pizza', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(39))","(np.int64(18),)",0.0114210672927693,0.4141414141414141,2.3894748804438075,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Chicken Wings')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(4), np.int64(150))","(np.int64(18),)",0.0131587674267446,0.4140233722871452,2.3887938134556115,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Salad')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(24), np.int64(155))","(np.int64(122),)",0.0130924429941501,0.4496583143507972,2.3878833012090417,"('Ethiopian', 'Burgers', 'Ethiopian', 'Seafood')","('Ethiopian', 'Mexican')"
"(np.int64(104), np.int64(152))","(np.int64(3),)",0.0172310875880456,0.5467171717171717,2.3869443113593807,"('Ethiopian', 'Italian', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(54))","(np.int64(3),)",0.0106384389881544,0.5466939331970007,2.386842852952006,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Desserts')","('Ethiopian', 'American (New)')"
"(np.int64(18), np.int64(24))","(np.int64(122),)",0.0161433668934962,0.4494091580502216,2.386560171733732,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Burgers')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(40))","(np.int64(18),)",0.0128669399233289,0.4131175468483816,2.3835674655027512,"('Ethiopian', 'American (New)', 'Ethiopian', 'Chinese')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(18), np.int64(171))","(np.int64(3),)",0.013105707880669,0.5443526170798898,2.376620764684175,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(150))","(np.int64(122),)",0.0142066934617374,0.4469949916527546,2.3737398869911392,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Salad')","('Ethiopian', 'Mexican')"
"(np.int64(24), np.int64(139))","(np.int64(18),)",0.0144985209651531,0.4113662024840044,2.3734627205465824,"('Ethiopian', 'Burgers', 'Ethiopian', 'Pizza')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(24), np.int64(150))","(np.int64(3),)",0.0101211084139175,0.5434472934472935,2.3726681595593395,"('Ethiopian', 'Burgers', 'Ethiopian', 'Salad')","('Ethiopian', 'American (New)')"
"(np.int64(40), np.int64(104))","(np.int64(3),)",0.0123894040086487,0.5433391506689936,2.3721960127111497,"('Ethiopian', 'Chinese', 'Ethiopian', 'Italian')","('Ethiopian', 'American (New)')"
"(np.int64(18), np.int64(139))","(np.int64(122),)",0.0166872272407709,0.4462575381340901,2.369823684651638,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Pizza')","('Ethiopian', 'Mexican')"
"(np.int64(139), np.int64(155))","(np.int64(122),)",0.0142199583482563,0.4457380457380458,2.367064951680337,"('Ethiopian', 'Pizza', 'Ethiopian', 'Seafood')","('Ethiopian', 'Mexican')"
"(np.int64(40), np.int64(139))","(np.int64(18),)",0.0109037367185323,0.4097706879361914,2.3642570680732944,"('Ethiopian', 'Chinese', 'Ethiopian', 'Pizza')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(139), np.int64(155))","(np.int64(18),)",0.0130659132211123,0.4095634095634096,2.363061132462633,"('Ethiopian', 'Pizza', 'Ethiopian', 'Seafood')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(43), np.int64(104))","(np.int64(3),)",0.0123894040086487,0.5401966454598034,2.3584759663681125,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Italian')","('Ethiopian', 'American (New)')"
"(np.int64(18), np.int64(83))","(np.int64(3),)",0.0116863650231472,0.5401594114040467,2.3583134040375784,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Grocery')","('Ethiopian', 'American (New)')"
"(np.int64(104), np.int64(152))","(np.int64(122),)",0.0139811903909162,0.4436026936026936,2.355725293225293,"('Ethiopian', 'Italian', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(10))","(np.int64(3),)",0.0110496504702402,0.53915857605178,2.353943798738376,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Bakeries')","('Ethiopian', 'American (New)')"
"(np.int64(83), np.int64(155))","(np.int64(4),)",0.0114475970658071,0.6736924277907884,2.3538955809169524,"('Ethiopian', 'Grocery', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(4), np.int64(40))","(np.int64(122),)",0.0172045578150078,0.4431158182439357,2.3531397710591424,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Chinese')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(174))","(np.int64(122),)",0.0110231206972024,0.4420212765957447,2.34732727379004,"('Ethiopian', 'American (New)', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'Mexican')"
"(np.int64(40), np.int64(122))","(np.int64(18),)",0.0121904307108652,0.4064573197700132,2.3451399024569106,"('Ethiopian', 'Chinese', 'Ethiopian', 'Mexican')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(40), np.int64(83))","(np.int64(4),)",0.0101343733004364,0.6707638279192274,2.343662991070949,"('Ethiopian', 'Chinese', 'Ethiopian', 'Grocery')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(39))","(np.int64(4),)",0.0114210672927693,0.6700389105058366,2.3411301143077266,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Chicken Wings')","('Ethiopian', 'American (Traditional)')"
"(np.int64(40), np.int64(43))","(np.int64(3),)",0.0100813137543608,0.535966149506347,2.3400057979287068,"('Ethiopian', 'Chinese', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(106))","(np.int64(122),)",0.0110098558106835,0.440552016985138,2.3395248594293183,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Japanese')","('Ethiopian', 'Mexican')"
"(np.int64(104), np.int64(139))","(np.int64(18),)",0.0147107591494554,0.4050401753104455,2.336963393244188,"('Ethiopian', 'Italian', 'Ethiopian', 'Pizza')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(155), np.int64(171))","(np.int64(122),)",0.0100282542082852,0.4400465657741561,2.336840691322648,"('Ethiopian', 'Seafood', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(56))","(np.int64(18),)",0.0105455847825221,0.4047861507128309,2.3354977455830546,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Diners')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(104), np.int64(122))","(np.int64(18),)",0.0153076790428057,0.4044865054328777,2.3337688799225744,"('Ethiopian', 'Italian', 'Ethiopian', 'Mexican')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(104), np.int64(155))","(np.int64(3),)",0.0171780280419701,0.534020618556701,2.3315116911527203,"('Ethiopian', 'Italian', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (New)')"
"(np.int64(24), np.int64(171))","(np.int64(3),)",0.0115935108175149,0.5339034819792303,2.331000277753416,"('Ethiopian', 'Burgers', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (New)')"
"(np.int64(24), np.int64(104))","(np.int64(3),)",0.0155729767731837,0.5336363636363637,2.3298340502377104,"('Ethiopian', 'Burgers', 'Ethiopian', 'Italian')","('Ethiopian', 'American (New)')"
"(np.int64(83), np.int64(152))","(np.int64(4),)",0.0127210261716211,0.6659722222222223,2.3269210194969725,"('Ethiopian', 'Grocery', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(104))","(np.int64(122),)",0.0153076790428057,0.4381169324221716,2.326593490033126,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Italian')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(174))","(np.int64(122),)",0.0127475559446588,0.4380127620783956,2.326040299718513,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(152))","(np.int64(18),)",0.0185708411264541,0.4028776978417266,2.3244865304756046,"('Ethiopian', 'American (New)', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(122), np.int64(171))","(np.int64(3),)",0.0131455025402257,0.5322234156820623,2.323665178550045,"('Ethiopian', 'Mexican', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (New)')"
"(np.int64(139), np.int64(152))","(np.int64(3),)",0.0187034899916431,0.5316742081447964,2.321267361406832,"('Ethiopian', 'Pizza', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (New)')"
"(np.int64(24), np.int64(39))","(np.int64(4),)",0.0114078024062504,0.6635802469135802,2.3185634072151498,"('Ethiopian', 'Burgers', 'Ethiopian', 'Chicken Wings')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(150))","(np.int64(4),)",0.0123363444625731,0.6623931623931625,2.3144157088122608,"('Ethiopian', 'Burgers', 'Ethiopian', 'Salad')","('Ethiopian', 'American (Traditional)')"
"(np.int64(39), np.int64(152))","(np.int64(4),)",0.0101609030734742,0.662057044079516,2.3132413043206563,"('Ethiopian', 'Chicken Wings', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(83), np.int64(104))","(np.int64(4),)",0.0116863650231472,0.6609152288072019,2.3092517776273884,"('Ethiopian', 'Grocery', 'Ethiopian', 'Italian')","('Ethiopian', 'American (Traditional)')"
"(np.int64(4), np.int64(174))","(np.int64(18),)",0.0116465703635905,0.4001823154056518,2.3089349618464623,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(43), np.int64(155))","(np.int64(3),)",0.0113414779736559,0.5284301606922126,2.307103985875012,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(39))","(np.int64(4),)",0.0132648865188958,0.6596306068601583,2.3047632813944547,"('Ethiopian', 'American (New)', 'Ethiopian', 'Chicken Wings')","('Ethiopian', 'American (Traditional)')"
"(np.int64(40), np.int64(155))","(np.int64(3),)",0.0118455436613739,0.5274660366213821,2.3028946604955194,"('Ethiopian', 'Chinese', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(24))","(np.int64(122),)",0.0186504304455675,0.4334155363748458,2.301627010474113,"('Ethiopian', 'American (New)', 'Ethiopian', 'Burgers')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(43))","(np.int64(122),)",0.01501585153939,0.4332185227707615,2.3005807816370387,"('Ethiopian', 'American (New)', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'Mexican')"
"(np.int64(139), np.int64(171))","(np.int64(3),)",0.011712894796185,0.5255952380952381,2.294726832355691,"('Ethiopian', 'Pizza', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(97))","(np.int64(3),)",0.0102935519386631,0.5250338294993233,2.29227574590059,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Ice Cream & Frozen Yogurt')","('Ethiopian', 'American (New)')"
"(np.int64(104), np.int64(122))","(np.int64(3),)",0.0198177404592303,0.5236593059936909,2.286274633749138,"('Ethiopian', 'Italian', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (New)')"
"(np.int64(104), np.int64(155))","(np.int64(122),)",0.0138485415257272,0.4305154639175257,2.2862263509686187,"('Ethiopian', 'Italian', 'Ethiopian', 'Seafood')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(97))","(np.int64(4),)",0.0102935519386631,0.654300168634064,2.286138617575834,"('Ethiopian', 'American (New)', 'Ethiopian', 'Ice Cream & Frozen Yogurt')","('Ethiopian', 'American (Traditional)')"
"(np.int64(43), np.int64(152))","(np.int64(3),)",0.0131189727671879,0.5232804232804232,2.2846204476655623,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (New)')"
"(np.int64(18), np.int64(152))","(np.int64(3),)",0.0185708411264541,0.523168908819133,2.28413358019042,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (New)')"
"(np.int64(152), np.int64(155))","(np.int64(3),)",0.0157586851844482,0.523117569352708,2.28390943422671,"('Ethiopian', 'Sandwiches', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (New)')"
"(np.int64(104), np.int64(139))","(np.int64(122),)",0.0156127714327403,0.4298758217677136,2.2828295699917325,"('Ethiopian', 'Italian', 'Ethiopian', 'Pizza')","('Ethiopian', 'Mexican')"
"(np.int64(56), np.int64(139))","(np.int64(4),)",0.0110231206972024,0.6533018867924528,2.2826505997229627,"('Ethiopian', 'Diners', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(122), np.int64(150))","(np.int64(3),)",0.0124026688951676,0.5217633928571429,2.277997156270425,"('Ethiopian', 'Mexican', 'Ethiopian', 'Salad')","('Ethiopian', 'American (New)')"
"(np.int64(150), np.int64(152))","(np.int64(4),)",0.0122700200299786,0.6518675123326286,2.277638865045416,"('Ethiopian', 'Salad', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(155))","(np.int64(3),)",0.0151882950641357,0.521640091116173,2.277458826025073,"('Ethiopian', 'Burgers', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (New)')"
"(np.int64(152), np.int64(155))","(np.int64(122),)",0.0128934696963667,0.4280052840158521,2.272896192314951,"('Ethiopian', 'Sandwiches', 'Ethiopian', 'Seafood')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(83))","(np.int64(4),)",0.0163158104182418,0.6490765171503957,2.2678870688921435,"('Ethiopian', 'American (New)', 'Ethiopian', 'Grocery')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(171))","(np.int64(122),)",0.0131455025402257,0.4266035299182092,2.26545226190082,"('Ethiopian', 'American (New)', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'Mexican')"
"(np.int64(43), np.int64(171))","(np.int64(4),)",0.0101211084139175,0.6482582837723024,2.265028144176055,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(139))","(np.int64(3),)",0.0193799992041068,0.5182688896771905,2.262740301505436,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (New)')"
"(np.int64(24), np.int64(152))","(np.int64(3),)",0.0165413134890631,0.5180722891566264,2.2618819518532804,"('Ethiopian', 'Burgers', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(67))","(np.int64(122),)",0.0163953997373552,0.4253269098417068,2.2586728481429104,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Fast Food')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(150))","(np.int64(3),)",0.0164086646238741,0.5162771285475793,2.2540443556967835,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Salad')","('Ethiopian', 'American (New)')"
"(np.int64(39), np.int64(122))","(np.int64(4),)",0.012468993327762,0.6433949349760437,2.248035500697025,"('Ethiopian', 'Chicken Wings', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(139), np.int64(155))","(np.int64(3),)",0.0164086646238741,0.5143451143451144,2.245609262473802,"('Ethiopian', 'Pizza', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (New)')"
"(np.int64(104), np.int64(139))","(np.int64(3),)",0.0186636953320864,0.5138787436084734,2.24357310733839,"('Ethiopian', 'Italian', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (New)')"
"(np.int64(56), np.int64(122))","(np.int64(4),)",0.0108506771724567,0.6415686274509804,2.2416543436061858,"('Ethiopian', 'Diners', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(174))","(np.int64(3),)",0.0104925252364466,0.5133030499675536,2.2410596529741103,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(152))","(np.int64(122),)",0.0194330587501823,0.4215827338129496,2.238789627638549,"('Ethiopian', 'American (New)', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(83))","(np.int64(3),)",0.0163158104182418,0.5127136306794498,2.238486273008147,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Grocery')","('Ethiopian', 'American (New)')"
