user_id,community
l3chpKaVJyqvsRv_zLYVNg,0
LPJOO_SBtFj0brjjUFAT1A,2
JrIpa-uZF9AewfLEB1zl2w,7
FkCTP-HtHaoEFLEecMb91w,14
tWFouFIuBZmphA6kZV8Ukw,42
BpfStJAeH3-8mnvZKwh1qg,15
lC7Wjs8PiDn7jlBOItrI9w,16
bvGO_TqdIXFo-mNj2SsXhA,5
Md9naSg3kkfie4WcDgifFQ,36
UsV5xG1nC_gbES8rPDBCuQ,44
TAeqBo1QIRcMR5NhhWjgsw,15
YS7T1cLFzpNZyXrxVlyBYQ,10
-w7cK5P1gvZoSWC4S6GlMw,53
fsbZn8_SxIzX20ccJoFw2w,39
AEyHp1bc4ZrXe9yStn8WYw,37
YIoTC6lIhkoE5jFQ3pdqUA,3
cfz7Ge0DLlzfnrFB0PQtPw,0
954d8YJk_jrJC0zaQt4quA,41
zlFj4sJmPwzS1WdEB0FnFQ,10
LQNLps-M86h8J_x_LAwB0g,16
Bc6tVPI7LgFvmBpGtQeEnA,45
wb_YOCHXdT5XUaUEpeQsew,15
0pMrXALF9uHr0UrAiXNL5w,40
v_CMXup4JzQIkoopgpWxdw,26
fqcooeB6ZrUtsPTZletiYQ,43
xFWjPmpPuD6judtj2Y2upA,39
UHd04poH4AiB_8muoq5kNw,25
pCAyf4KjRm2H8rbEy-yX0g,27
wL30o35tpvEe8RLYbRTzLA,9
mIUVp_l5C6-vt6plmptXnQ,14
H6HuNZt_ckZn5ZJ7c22_2w,14
ADqhnlIqujlHld9l2b4sHg,5
4t5Z-xdjxji04hiDqDky0g,5
0Sx2iJxV9eXyvaIZRPgHkA,11
veUS1l3hes5PI3824b9MkQ,13
u4gM4zDmsZ5qRxaxbvz_xg,42
9WWThIO_-BCHnuSkXbFxtA,14
KQbNJUlzYN70wGgKIl0p_Q,9
W5jyXRPNhxlHkE0PwDnRXQ,27
_YBX0Fy9pI0ktOQ9RtFhAg,5
PlB_zHNLAmm4wGEak0oOcw,39
8vkDggKvyTDLDqjelXFbwg,3
lz-9qFrEnaQD6xfSW_6ahQ,9
ouODopBKF3AqfCkuQEnrDg,10
Sa9Jbde7d2kuzhVEAMRWEg,10
Ua1pgnYBoRMhrq_3XCrC1w,1
I-Qqo0QYMPNGI-8WCk91GQ,10
K2ima9drp6QGm6Mw-8aVFQ,3
F5sU1l2640inrbBL-2ExnQ,9
xEBtE4GXQNira1jvy7oGoA,18
HIxgfkczj3vRhDWM-riKyg,2
CvvKa96vwLzMmhN-jXdEZg,35
2Mr-mcS4KHPbf727u9XtYg,43
hU6Xz_L4C-kI3Y0ZlRHzAw,3
b91BLhAeMwJvYuwSIYxJnA,4
Af33NzmZ2TGpwEKFxUlrlQ,13
TU5j2S_Ub__ojLOpD_UepQ,10
Spe_egpd2RbhtaaKJD_o5w,17
Q3rQAa56A6ZYRaXTpH_CEQ,19
V5DghgV4y0cNk1TBT-HLTw,14
dZ-bMQlEmKId1kP9ojQizA,22
70fcsSEcTCQR7ZlumD30dA,45
ZUQzjdRrvVpBrSzVnCncJg,1
cxkjEXkBCDryg2Tfs280gQ,0
JabMon5MD5LfG4G7GzUzgw,10
n9TbPcIk5ILUPU7k2lSB7g,23
d7vZtqZYK8zNsVIfcwXTdw,2
74jU6v7HIBn40Ai5N4MzaQ,53
tqTC7jiiLiGYINtJgwRcvg,4
UvCBXNfF02uJC9YinTcweA,2
Znqh1NOcQN9hz1QBzkJ4wg,0
TSE_ZF_QxXXv7DlCtRCacQ,10
oxVCNIgYT6qQ-ZKS5nplQg,9
y_PMpgAxTWUIYAmzfFc6VA,26
SSE_PaWUa97DaVk4NpxxrA,54
NjL3yAFC2fw3tu34rpVb7w,37
yTdS52mWR0DmRSFlRtHwCw,10
-EpSkF4tRUWA42rjh5NyaQ,7
sF7pZPKAlf50Ebi8akK5RQ,0
syRrXva5rcOjI-d6RrCJTQ,16
fq1zFN8lh7x_1Vl55GbRCQ,10
gXjm2PYdPb1Zn17x6UTLRw,16
ByDBTof2l99C51QGqs8HJA,0
4Zz-D0GKet-R_vssQ-56cA,44
f_o_lmvI8Q3b_KO8OR5Wdg,10
z8ZYzSSYwIOSho9ifwr9AQ,33
vFURyX8yxN-40hzspjO4zQ,27
0FA1tnO9OauM22aumwDHVg,3
zu2RpyfaDP7h9ZIzQDXDkw,39
LdSvnzYjJc0Qq6xisoAmiA,9
xHZNmgHhlFenPkRL-kfTww,16
7PUUdPN1x03isr8R7czY2A,29
R_S07piLpe_LHU0yKyYOzg,10
EqraVVMiEH22DjIcYn6yeg,25
6h_eC-lErGTdnWR_OynVPA,15
1b8eM6UNTqsbHspRiNsh6g,16
4Xor7MEl8tOrBizFm8sTEg,10
QRlcgsawS2sOBqBDa3q8cQ,20
bNi04GBWee03HKnZyKqAXw,22
wBichnMbsNjqLp-x03DFLA,29
XgECoNwzt01BU5O-3qOf3Q,16
wb2I6PxYjRStE7OGLL4S7A,10
-82VPb8UTl0vEn5GfhLzAA,9
RTdqb7QsYmzKHFiOsOL2DQ,10
_gIEB_Oz0OotU8X5aXr4tg,5
wLIKO_sfC3J87qYnR74dRw,5
UGx3Ia3Qo6LQyd3CLl6iRA,15
L8hbkjwd4elfTPWCoXMYTA,5
q3zGja1DWAr5X3FRzLLrrQ,6
CLL8NhTHQGivIkRnz-DShg,16
6qwUOZEsKaVBLFTtP9KrKQ,10
_K0BXLaDevAftLVzUPRLGA,8
9e_4BPVXTvL_G9iaAZ8ZUQ,0
L3vSdFz8h4bpJtCEdbiDow,23
d6FrNQe7iMIzHocyfgQUiQ,25
IiP61T3sosHE8-oMemhl2g,0
fjLTlAbZ73FIhbd3R5n5FQ,2
7JMtXtI_E_KR6k9ioUm-SQ,45
fKlI3iUSBSTmv7i3Aaz56w,10
_y6Qs5As3-eL-ptlNKQRFw,3
aYELtlcwlb8izGIi9KLHJg,14
ShtZOrhwcMtHasZctEtI5g,53
iC5JO52dGKJNxfzp3OVLPw,3
srOpFSzLDPN7wt3V-FXvtw,3
k0u924CPhk7cohNFoyjyaw,5
CKNSpcSs0yNFRiVlThr4mA,10
njJjEOLRTo03Fwp4jg_Jpg,25
Hy90HWpHvSLSv29M-2DeJg,20
oLuEjCzZiAZTOFfNbPFc7A,22
iEPy5lQCh3oAn-S6kflf5Q,10
ltdZ7tFHnmSS7Cnw8M4y5w,1
mghpvEtRLpwzJr371685IQ,29
_0p-IcWltylzqAH4CioExA,23
ZCtIJDJCJb7mq-jGrNXTsA,0
4OHjjZE9QL8VJa2FhbFWMQ,4
DmSplIVsBBuVGYn5HwD8nQ,5
dFKhknt-QYRiBTvUVz9xMQ,53
sKHsK6znVcywxuZfbzymTg,5
V4MBK1Tjo-mZEaGZKwyPiA,39
nwMFccy6N-AlKmtb6eaz3Q,5
_K4S0hYbIcd6Hd_q4wFNiw,26
O7nYDONim4pqgSJL1KUcgg,22
y2oAPvdqPb9jMuGTflG3iQ,40
ob0B9EWebbQFe1BhgDRZPQ,26
AHh5u3zZuvrqVJgIPWLd2w,9
4cp8PQrytBhLU7ymdM37sw,8
dBaTFQgd9IrlSIGRKUkoRg,5
aRubRQUZqc3ikRKg-TC5HA,15
WlxB4gHMIn30gbm94OGvpQ,5
0Cx0GbaCACv9hlO1D7J09A,4
AMKXZ40f12ckfSat9g8sBw,40
2VyDq2-FL7y-DEpLFkVa7g,2
HtsfCo4M00pI2g59KcsMrA,10
ji21Ob1q64Tlx3xg9TZddg,2
PBwzFFEhNmIqlfKOAL5bBg,32
PymOGax7sMPD8JdyHK2Y6A,3
Obt4gZqdDAjvgXZ5tZymTg,40
i-4hycWXHBYkBu3ikcoigg,0
uPXyHbWkE5cYEIsU3FU1sQ,0
WzzBqROdspEfQ-9Uyp5uBw,40
XK7529xFp8cEFF9jJUTyCw,53
A0j21z2Q1HGic7jW6e9h7A,10
NY2pG0vQLdb_igMGW1UPXw,14
_iSS1m_QBY9E1f1xOZovlg,10
bDSymj6V1FZFcOunxanzcg,1
LMQ2e-cdW5WHiyt5WajJqw,29
K01-fqTP06-7Q-O6m8KTXQ,40
UVmwu6mHwb5gZxGPhFVknw,15
VciG4cP9hKJSu9wHELMnHQ,2
93CJUxgCauI6wffyc5pVOg,53
zSS8NdbQbF0_EkRpJi-bqQ,53
wW2WqbgDIFemUKvbyDXejg,37
XLQsrR4SGVVpz5J99AIKrw,40
8mLXf-R5YEr2pLfVrfSd3g,1
ZRFRigFKNDsvfQm02kEz1Q,10
xpcS0epAHzKNPV8IzAbpMg,40
Xe_YZP3xz_JsSaQq8czlgg,10
U3652Je1N03cuTKatKo77g,39
ph9lq3yFjDjMYba9dzmQmA,50
8tc8efh01b5yYyoNCGtVvg,10
OIf19od-Gz_mrWLGCHZzqw,25
p4COhuK3XsS9j3wF1wyOtQ,40
vLYvQDo13bLQPP_9p2Y6eg,36
MEukfjTZD1SOB-0j_g5oCA,2
o8iJvut6H0_2tal6oNdPhw,42
LeCfh344fAbCB2W9298mGA,54
z6-dSiZV6-nhofFbPQ-jZw,41
RA4XqDfosRAERmQvsumdig,10
Im_pTCVCm-xCvvim1JtdPg,4
nHGiOOF6WVv5s01n98qmbA,16
V2Ew28HfYsivw86TSgUb0A,39
c57l_wY58v8aT3_qG8jMLg,26
gPv6bJ7Ob0-07DRhSbV4XA,19
WOtzjgz_6JqAcyTTkt19bQ,32
Q12M5NV-f7Bgm4ZGd0RPEw,3
a1BIaanBIa42KHgjp5ucdQ,22
xbvMD0GVbqps-kqJv7qFhg,25
Kxr2DuTnGnsrftFcl-mu_g,5
cKdjQh-3EkRAA_hWqs7UTw,3
4QgjwgYbvfRwbHEKuPaDug,45
7NsxCDjAwdj4sPG43-O9WA,0
l1RrokbURUR271l_uSPo9A,4
4rgIxHy0yUfIjfICC6QekA,4
uL8n8aHoiLdjJTh5XBvMTg,17
fWXwUoWU1IqoIRmvmbOROg,4
F7BjItCmlPvhhXU-yLJ0ug,10
ciGhDqSCA7wRZYzIPgdC0Q,36
OJxOaSMjmS90suPQVvIAcQ,9
4G7ZJHu14PfBNd-Gl-m4xA,14
Vkq2Ej-YzYGPPYTRkN6z9A,19
KY_vUcyfNPD_cWByPxfyHg,30
zXuxIgMCJnkxjQrBxFSBGA,25
H_-K6erSJYtzg3ZEvOg3EQ,27
if3F5rSUk7ZSsN7CNAJqpw,35
EX8uimFFq3Bi4CzjiqLv5A,16
Qk2ho4t1_diNk9TkBEthUQ,4
l9i6eupjzPDyfVJoUrHyOw,27
BPKlx5zvZUM7V6ZhxDza7A,40
JDO0x8NP84-WIHv5ZSu_3A,39
SsalLy78ualwNdqUq4l9vg,10
XviD_yxMdomX1TytbMdePA,25
AKCahhdGdsK4k8yXYF3H7w,4
qPeJFThfFz_bYoN3z3oQNw,45
dNRrJU-Mlr518Hsjhdg-Yg,2
0MEy7r5PlxFhuytgs9PcMw,5
cZkWe1LP7qD5ae5s3LDEhA,37
yCEFoyKQOMD6TRJaG0BEUQ,1
UDpbSo3jbjSwzbvuw1s7dA,37
olGF6IuiW3Wf3wEUlgSNLg,3
DZsadNytpnxLQp2Pg17j6A,44
QlzPGhyazdripYUNKv41cg,3
HlEgmpIA8iSzy-2WufcK-g,37
6k6XLmI4KpCpz-Qutlrh9w,9
bbjznQ8v4k6PWGjIS_ccrA,10
Zn3nmd1-V7Fz3bpoiLD-4A,36
f6D8B8V4rNCnNNSVqK764g,0
6Y5lDrvrIjYLqcfK4uDV0Q,5
gEaoX5Oq_OxOvFNvdE8aMQ,53
t2QeNr0DoiwvFbO4oKcGxA,30
ZkHEO2ChtXA2KWJoi_xKbQ,10
3VFYMfUL68CSFfU0UkiJaw,21
UKEyCr4SBIy6hjvqA5sXdA,2
d1hF2VDlMGhrd5a_nBQ8Pg,2
Fhtz4-y2RTYzr-XijcoGhA,39
B38hvOkejRRTl60OAg9XVQ,9
z96ZA4o5B7fBE4iSh9wVVg,10
94qamEb8p7hhJ_UL9oFRYA,39
e0zHJOYc1YUlLctOCNlftQ,25
U-dCIEMMx7o7jAcWzgzW-g,36
_apCOddyBZBImQgGu3Hm7A,10
8Nd-oRuDp_4U5vwd715iCg,8
deE90BNn48hi7lx6wgintg,26
VLyj8uUhe0dNGaFSgfO7Qw,40
j-hMlTnPgB8TsyFp4kRC1g,10
pR-HuXuTb6j-Np9picVc0Q,4
j90wG_qOBuumHoea1fJrtw,3
HfUiC3Z7_G54STqqNsmiAA,16
hcaR8rWsWxBx9v1w4JpDBw,22
Ly_zPaPSpu0A8Qooi_DBIw,39
vio-MfGBuShcFEuzKZVgYA,10
dIBwsJPoZ_erHMmRGWk88g,5
xR4JmeWnvG2tFqplLMAb_w,0
x9STG9X2nFMR8jHInVb4Ow,0
MLwl23RC26e0c44BaCcCmA,23
fTNweJdtId69_tEJi_Yi-A,51
jX8AdltJgLHEJ7B_ncA7gA,40
1ACswbuEkkuuJW9Ct5XfzQ,9
Sy4T2qJEWkGc9sVgiHtXgQ,10
pbweP2LfMBXg1MJOtTqhKg,10
ImVfDOri1NG5UE5MEmqHJg,10
bLo8INMvtGu4BIMRtYWviQ,17
AnHYNGL7r-fkk725I7Mupg,42
zWC1npRbmWO2bZRt2fYgfw,23
0ArfZVEstGnm5FK9eip1MQ,41
ZutVwG4RM00fFPa-nYwRyg,39
VqB6gY4e20ZtK2KT8mUCEg,10
6uBnHrceXGSbwvHpUHg6YA,10
_A6e2OFnNyzLQE3N08W_8Q,49
G-CXsgSBVHWvVUgRgCQ0iQ,1
hl2iN60EbPr5YAF1I185Wg,12
gHxdtbL1mwJEHYs3ZBCyoQ,5
eda-jngCXSyMITrb6TIkgg,4
LbYa0LujdDp7Me8DOIUGfg,51
nE4-2L0tVZYcBF-uyk0KlQ,27
SVR7k3PUmSXNo65xbuYsEw,2
VWa6QpCMsy5vVd9ErDDUBg,53
dj6umfT9ZxjuCGU5LZVHzg,4
aq7isejGOOtG9xwQBpEk5g,30
S8aunXrPaNU-WSlWxT_h0Q,7
R14eFqW1NQ5n5bQ5sVlEFw,39
p1zHQ6WoRvezuoVt9gODgg,25
3DFpwJUutCeWI8_XW578TQ,1
IbtycMS8JOCc6eQX0Qi_9g,37
sMhsWATLLShWPXNVDIC89A,39
eXYbvsHBJQWYpdkXSjnhNw,26
yazqJjYYT-J7qso4L2I7Eg,10
2lmnX8tao3XGfBHH08Ffag,10
H1GgfUzuNmBL_3cceiXDqg,25
L77gGBLCS_7p38Ts1UfvIw,3
MKDVsEzQK48og5S0MItoyg,10
kDk2s9blqVbmhQ-nJWF18w,15
XPfy0tSkgoGA2YNf-TXBzQ,10
GUESe4EFa94iLWtq5yEfXQ,0
LZiapN1JLUulrCSHVhrcKA,10
z4FGHYlNFVU0GjAFMU63UQ,14
hObzo9G52r0UPC0WL2Z-yA,36
Gj-hR5PSqQnq6f9sxYSImA,1
M8nVtnJYYpTj0mt9WU9WNA,4
SSlW0LTQwER5obHjTW0ZIg,10
Nqb3LjWU0G3YX2Va8iwAMA,37
w84Uv36jWR5bZwEUUIH_2A,6
dY9R5SUaYXDHTXNl6NvKaQ,7
LIS-q95y_xTlEubZAfBgIQ,10
CMn2-rskPzmM6CagHQEW1w,3
i6_aWgq4rx1a_iHiCKvT1A,15
AOgclJkQmyYaGRvdSovSfg,40
r9XTcQh6CuQv-wve1_L8EA,40
yxb7B2qAEu6A3IOqd9WZKg,10
8ipuuWdcxg3BPF3s1fQHDg,10
Fy70sKe6loKj7KyEWQ2MJw,0
CJb3ZgzvF34MjLfobyrB9A,49
OfFZt8C0V8eiec0Sg69B1A,25
NyIlJtrite02LC8XLZi_ow,39
Jy6g5zkolrkDfErt1ST_JQ,8
cDm5lJjmz7jW2-XEgMx6xw,3
suD8AjbVgB4pAXLawhIAmQ,3
AP3obgO4EcMmsONhW4Lnkw,4
DccqMNtHTMj6zd2H6gzHYg,2
-L29P7MQKnQHq3IaqLlBbg,3
tu2d6inO3V7OG12kr-4kKg,10
lE5y0ccZdlQbdvny6PVECg,39
cYitlplqJGLWtM2coFFFdg,10
j7nFbQJyVvE9cmn_RFXUUg,9
UEVHvsCbG4xF74zluuY_Bg,21
4u2gTwVdPJpF1o8T2_adng,10
5_hLSEmfLCXhdexryzNl4A,10
y3_lZZxpugH11JSACP5xXQ,10
LqHNKIh9v2pQ2VhPj1qGuw,10
ZTkOdMJZOi-lwHouJBsAHg,19
1DsuFRjdW0gDA23Xswzoqg,10
uxosLdbHvBc2RgRcgIpgFg,10
IOC3Iuu8t3hhtPMt9ibmpQ,10
OvkhyumQR05xbYoYN071dg,4
I_XRJVYHIDuITMHtuKmtvA,1
EpPlRUOleCbfjWu_yYwUcg,32
3ywXGq4PyUoR_XXDvK_RIA,10
n_nVqKtlaoATnAjzQ-KK6A,3
1SzGv5ggdkP38yzYDUFLsw,2
uCI5_5QLfXCQileq6g3EWg,40
mf4SRwSIYJ4FxT45m87Mbg,5
Ytjon2aVUm09CMdfGJxZYg,27
nwZ_DsM-Peabko5sLJoy9Q,3
RtTMeO4gm6EjhVQfpk3dLw,4
qk7IjVXR5Xt6Ad0rJtwKpA,36
56EIJcxLHYDSxIBygJEApQ,29
jo93UK_-nfw5mAiwkZxR1Q,4
SaUWaCR5FqZMMFCoUtey1A,8
NiVs2v9jQUR5i90iM9HUtw,27
GyagO9vQWl_3RoPMWz_rsA,17
kr_bKsuM8hoAva410SNQsQ,11
tHVFAI0kemjV8Il9UjXBrw,5
OBlrfYSB9t3UTKXZY1O3RA,10
uOI4jHuwN-XJvd6zkMBtRQ,6
VRau30hKmNVni6V-bDoPGw,10
M5Xy2m_CrfD8JDMOMSbdJw,21
6WiwqW1UorLCKYMiCuKALA,25
eePLWUw6Mtt8ArdmwEn72Q,26
4xt5tzNutdoxV--rwPMZtA,2
eBPTYUaW1IFziLWET8QAAA,15
_cHrCqhFoqbGzl8wdlfEYw,32
zgTvVE_TMa4zlRIf_z5bNQ,44
3vtusWJQLGKpphuVtf0d0g,5
SohnQYTjL8_NWHk4C6cNoA,19
Tx-sMHkDXlOCAnoo_DMjaA,30
LnZzoJCymNZtIbQspvX1hQ,36
9Df8rIdfhOwhAsabOZ4GfA,9
1FmmQQQOOIMyNBcRGhHL0w,25
we1rlHDOSNJxfthwOraw3A,4
1EilpUCQ9CSwz6CisaQhAA,27
J2GJsFE65y5BBl1TXWegZA,11
5UcjYCZL349z6wp14ciLJA,4
3ZTnflnt6K7ZeKAJSbHh1g,15
mTOBdGKCp7yGuXnbyC3K0w,3
V6UunSwj6Olr9YajqGwp3A,15
gfH7-T7Yg-EkCVdLErnKJw,10
ATJX9IcaL9Ks_KOjQpo1mA,19
zETCjwHzcY6laZb3s_2NVg,25
LRRGowoVdN7M6y1z3LSfrQ,43
kSJqRRZSwbJ0l_fasGZGug,53
cxlgoC3Ig-1Qgqa9gNHAwA,15
fJ0LLhAZo9wnWRKa0cENZQ,3
6DbvYyAvTtXTmVOAG32Djw,0
MvqTHT2frg2nUooqydp6UA,14
c-rzilzbbPPxm58L7bOdIg,4
ocA5z85zAyg7Krc3VPkvDw,36
tb_qrOfNR7POIz5nZLh3Vg,10
B9wxFyA_Fkr4b2GTdX3uNw,6
LSk_OePIEOinocDZNVD_IA,10
AM-C1BSiOxRcIBbtgtAAAA,4
ZoO8hSC1UpPdd0TM9ZFdxw,18
qdaBLbWyLmg19bKtP2JcoQ,32
J1rqVl8pAoMJtPfGA2HV9w,21
HZY9myVzutsDKf6EAykIjQ,10
25zP4lHxJNJrQyMW1siSjg,0
o3tiRorZspAZdUVgjjgY4g,10
obud2Swkh-djuMN9kffLXQ,3
Czqi7UjA49hU8pfmZ8IyaQ,41
Zl1izHAMds9nPwhELe_rrw,43
LnVfCFFR2XCAA40ckP_nVA,2
5f9hjRqsirLa8qxa6t2Igw,5
ilAOWqDvJNiJ4W8TRHb8-w,13
ux_59WXah6yKqg9qqSxIWQ,15
05ryOqXB93wh6MWeokttOQ,10
GUV6ayMvlkfUBeduJUUpEg,19
e_K7DyMiJTQJYm503DTdDw,16
T7Ij-a3PsC5nmDmXvFL7uQ,14
pW5Grd4WSlvkjBevpgRqoQ,10
3ktZU7yM26zKTEus70q6Gw,17
ur6D6bpeANaQ-PqcPhb7dA,15
mcamPP63uYyVVsYwMZMlmQ,23
lp3-aLFmcOQePCkrxFE3vA,10
uRCO2e9P8nAcCeYIi2NWVA,10
2m57IhhBke6RPi8RCjwk7Q,41
5IcBhlpb2hlUS_03yDXl_A,3
M_k5gMYTFpXSglkmnavgeA,41
ZJYrIA7mg-usisVdtbdRQA,8
hVzBH-uHWXAhH3jZj7D7ig,25
yx37zAhkNv1b9UenUCTC7g,2
D0VB_WEqp7jMgyCKv8VdrQ,25
EgzZHrUo6M4oYRjEupctzw,2
R6C5iRTV8HY_p07qKiuOWA,5
XzcKeL3MyoELDQ3RuoCBbg,10
M4OZcoLHydGc-M5TTE5Qpg,0
LX8CQxtQl2GaA852Nldt-g,0
39wfeS0yRI64rIMEoZwN6g,1
oyXIV-9GRBBZrFydPCaR2w,10
gbLDbBYircInIG0NKNBq6Q,37
ZASkv_ml-lw-dO1w1bKKnA,5
snW5K_gAe0IpKS0r328QLA,51
InxqfYWuOwT6cXdzBcQGHQ,40
TZljW-EXyqKAByVlYRnV3A,48
AbpO4ef_QxAE9flIZmhRTA,13
Rzk7_0YsAsV0mOstInHfRg,0
fSVgD7-80h1KhcQ1lgIcFw,10
57a4rVQ2Po6csI7VxBEjGA,5
leRLXOKGMabfmIYf27jVRA,27
0Z_Xo9KF_CHDC9UjLsPi9A,42
UrOVUCM56jcyN0jX1darJA,1
06Z6017PdLQG3M15cjSb-w,36
EEVNUQWg8KOOC-pXtSfXgw,51
Xp_O-fIxeUzwA_oKXnaLhg,25
OSssus6Lt58zVRdcB-nlWg,6
Asv9K55XzW6iTMasGoMoZg,17
H_wc2qorRdqj6ivIYg-hEQ,26
wZ5mQSbZR5UpGpnddGT7mw,4
NMH4olrU4rGmLmXNT7eAjw,5
ZVurz5LxPjnyZ3Hg8cqltg,42
mRsIsmzclDNbnGq6NXHyQQ,19
s4dDv2Prs6MCNyKCkM5gug,44
YTt9fkPHS2rIEYgmLGRFDQ,5
ydn8aZCVoHv_Rtuf0thmPg,39
RpI72dB4tvsazbOJvI_mBw,40
Un-MKDKfijbrEUgw3WEVDA,8
SvNuRslGGVmT8srsINAHWA,0
nITOKwl3lRHowDzrCOiUhQ,16
7OmDffP4L3SN_IwmFL0mtg,2
TvAjv3sB5BcRXHSZYDgG_g,45
W-i9SPm2wHNkLlNUqdCXSg,2
I3cMBZ-Vw7S9RsV-kKAZTA,9
7c9vOH7vlK3znu2jbNFWag,10
FMTNnfUDH1fe9Jn2zZsYLQ,27
OZ-Sk31bAuVG1kmAinxVAA,25
arF5HFYexupXDTyprp41Qw,40
buab3JJlccp1aWjOCfTaXQ,39
HAjYl-5-gL0rBvKwIQjeYw,5
7igTVTgqI3WiqZp8hrgaMA,19
jfbHLIlBJjTVGF6nf8hvUQ,25
P3gYzJ2UxK5mQlcRhQTq3A,10
es8MeOD2GfykeNa50maZpQ,21
5bYWJ2--tMRYwq5qkN-IxA,5
bon8_JZj5clcxf6weJ7nrw,10
ddtHRc98FQvqMrW-gwrYfA,17
pB6x5JOp7btO4EXsEGpxRg,4
gSFA4fCqV7b46OX_kTpHtQ,22
2JKBAhb8Z3lw-c8JGOQdCw,23
sAbHdUgrjMOiQQLNh0H0YQ,6
M8eEXZMWkQWhOYrPUgR1oQ,45
t7znPy9U9B4hFbvpZ6oOtQ,3
Yo7jXKmOP2p3lD6KIayuPg,10
ZDsDL8GdmDTN4HaEp9OXvQ,3
gDGPZLDPfvq9oScMu7lj8w,10
h5-CseAJHmbsmp5SE5tICQ,4
NCGd8Vmj2T-2h8sHyLpJlQ,2
A3nQiK_bCFHH8DBTUDoiUw,10
71Iv_35svaryyFiYzjLdWA,15
8BYBH_yNPYdYfIH49rH24g,10
6HnzKgomBc4zViaUUrPaMw,3
ERzovcguWp6CPWoxlGGBIA,16
3IfzSGe-L-ddUBhvE0uaHg,25
NxDXDXeEqg6rkduQJlehmw,22
g03pz3tA5NIKWKUQen4rIw,5
_NHt7trcYfCTym4uGJATJA,15
PdzeYBHgBiw0ocp6N1FxzA,51
2TMLM7W1milW5tKeC7ojzQ,27
_IeKYOE5eSQOYHvBlaRx0g,44
rppTTi-kfF8-qyiArNemag,20
OyPuXE1Xmqqxh3-TsytvMQ,10
txbiOeTThfe9cjEEPSaq9A,41
ZJ6sj1IjdwmPPL_ZxmRKgw,6
U5-mP656C-Mj3nbWFHQhVQ,36
3ezIWOmdC-eYbnti6FJOFQ,43
Po_axV0P5DuENHGFpcTBsQ,8
GqoQO_FXPp-gTuxRx3_AoQ,1
A8Nvyhyk4RUzN5hdSPpN5g,5
VTfVQv4KfEe8MnLuViBglQ,16
j7z_900aq0XRrnJuKS6XCw,3
NJNMa8_JITiK_Nh5AtgX3Q,25
khfPCD1Y878yK5QYhLYs_w,34
PReR1MZqV_Zs-jQjuG5JrA,7
8a00hdf5M5cr8D1aNi5hUA,45
2K00tgKVho_F4ai2mM1R5w,29
TyKnR3zyyXRVg9X_PbooYA,10
rTpX-Rkb2e90itDkCW1ulg,10
jXSPbnWY4XQyLSSYMB-oMw,13
jOo4rLUzd9l0lNkxbQ5u8Q,15
Qqch7eMkpr38Y8srVnqmOQ,42
nIFHIllnkJ1vXZlUFbKPHQ,3
HtE7uRRYAb0jwPPctAvdMQ,19
MxFNcMUjU5FXG2uqFYiP_g,10
44qUtP0lFRbNUcVlVO8W2A,43
0nBzI7ANCy1I2QR0i6Y9FQ,13
Bw7S12p7KWjvgO9lz99s7Q,8
BuuMFPaf9aQSSGxXczTMBQ,19
UjZOduFZf_ZnBQXteK6a8g,11
o7Fi6UULyVEAVo0lPWSwYQ,27
040s1t6Bfq_aB6a4AEdKQA,25
P_9Gt95iPg4sF0fbBw6ZAg,10
sNEJZdm9nfyC8zShVmDSFw,9
O42vOy38dk3WfRs86Uyytg,14
XJRnypFpBstTC69RTTqwwg,15
I9z5h33tb6C4OcDxXWdbiA,19
-_dGQOHpKRFgDy5yTjjlUQ,10
jThJQM9uxX-znxyXp5oZ3w,36
QT76PggHNvPtzgOJ-zns6w,27
bZ5W6b2LbCYi1W1exxwgLA,11
9Axvn1u7-Hds0U1ulohLMQ,10
Gf6E0htltPsaA2DfQP3gkw,10
bxAiuz9lNMWQeJ4koIp6RA,9
FMYrjMfUEJ9k73igiNJkuA,49
LN6ffz9AohbLY1pleO0qEw,36
mbh951tLlgMPuXRbvY0Wzg,40
gkVexTyZ2hDKWAq2Fa1XvQ,15
eAKdO6sZxQE3f53Sz9dyXA,9
YG82GCCh0g9P98Wh1hycBg,9
oygdh1nR-FyWsqP7ajoTvw,2
2dYZRnIzOoaY6ElmGYWHJw,9
2OSV_2bQ6LkHwCZ_MsdP2g,51
RH4xW7topEP2luB2b_JhpA,10
KLb24bF5R3TMuvOUfhX0QA,2
VLFFhie-pOovLi57wIQAYQ,3
us_egJTmllVdr8fie6LCYg,53
bdcM-vhrjOD7kZHsUGbQTA,17
Nm9uA2gpKrfzq0-J-de2iA,15
9neCHt4IY-75qORVgSM7gQ,9
843F2RWyHKz_T9YUW_cLjw,10
6ksbE3lUc6ssR1OuB_D8Dw,8
dmty-TU4bzG6sbEMB1So7Q,3
a3prHYECsHFpLTHqHI1WSQ,0
6NfU1smz30UF9lPr5rI_Ng,30
jyCoGta9NHZP5naYb6kedQ,10
W5F84RexUYmLQLsmB7S8jA,5
-kUm2psFMT13_krDv9y3pA,0
GmHSuypfrpGrJMGrg0eZKg,1
IfE3sFgZ0zZzLqsNH1bQkA,37
-2gPFbBtLalhpGTuhOZ7yw,18
co6R-C2tV1-iso24EumdPA,0
